rok,miasto,nazwa,kategorie
2018,SUWAŁKI,. Odtworzenie orłów posadowionych na słupach zabytkowej bramy wjazdowej do dawnych koszar przy ul. Gen. K. Pułaskiego w Suwałkach ul. Gen. K. Pułaskiego ,INFRASTRUKTURA
2018,SUWAŁKI,. Utwardzenie nawierzchni żwirowej ul. Dąbrówka w Suwałkach ul. Dąbrówka ,INFRASTRUKTURA
2018,SUWAŁKI,. Olimpijskie parkingi  bezpiecznie zielono komfortowo Wojska Polskiego ,SPOŁECZEŃSTWO
2018,SUWAŁKI,. Poprawa bezpieczeństwa mieszkańców Osiedla poprzez wykonanie nowego oświetlenia terenu przy ul. Marii Skłodowskiej  Curie i Emilii Plater w Suwałkach ul. Marii Skłodowskiej  Curie i Emilii Plater ,INFRASTRUKTURA
2018,SUWAŁKI,. Poprawa bezpieczeństwa dojścia dzieci i młodzieży do szkoły nr  poprzez montaż oświetlenia pomiędzy blokami mieszkalnymi na ul. Antoniewicza i Reja ,INFRASTRUKTURA
2018,SUWAŁKI,. Ogrodzony wybieg dla psów teren zielony u zbiegu ulic Mickiewicza Kutry i Andersa naprzeciwko Gimnazjum nr  ,NATURA
2018,SUWAŁKI,. Rozbudowa  Aleja na Osiedla Hańcza pas terenu za ul. Gołdapski Giżycki Olecki przed ulicami Nowosądecki i Łódzką ,INFRASTRUKTURA
2018,SUWAŁKI,. Budowa bezpiecznej nawierzchni pod siłownię plenerową ul. Witosa A ,SPOŁECZEŃSTWO
2018,SUWAŁKI,. Modernizacja boisk Stadionu Miejskiego w Suwałkach boiska boczne stadionu Miejskiego przy ul. Zarzecze  ,INFRASTRUKTURA
2018,SUWAŁKI,. Budowa miejsc postojowych przy wtórnik ulicy Reja od bloku Kowalskiego  do bloku Lityńskiego  wraz z przebudową chodników oraz wykonaniem dodatkowej infrastruktury w otoczeniu istniejących garaży utwardzenie odwodnienie oświetlenie i zazielenienie wtórnik ulicy Reja od bloku Kowalskiego  do bloku Lityńskiego  ,INFRASTRUKTURA
2018,SUWAŁKI,. Budowa parkingów oraz zatoki autobusowej PK w centralnej części wszystkich ogródków działkowych na Osiedlu Północ w Suwałkach ulica Wyszyńskiego ,INFRASTRUKTURA
2018,SUWAŁKI,. Ciąg pieszo,INFRASTRUKTURA
2018,SUWAŁKI,. Utwardzenie i odwodnienie nawierzchni dojazdowej do  garaży przy ulicy Noniewicza ulica Noniewicza za Centrum Handlowym LZA ,INFRASTRUKTURA
2018,SUWAŁKI,. Poprawienie nawierzchni na drodze i chodnikach w obrębie ul. Witosa i przyległych ciągach komunikacyjnych ulica Witosa Obozowa ,INFRASTRUKTURA
2018,SUWAŁKI,. Plac postojowy Osiedle II między blokami A     RES ,INFRASTRUKTURA
2018,SUWAŁKI,. Biało Niebieskie Miasto ,EDUKACJA
2018,SUWAŁKI,. ŚPIEWAJMY ŁĄCZĄC POKOLENIA ,INFRASTRUKTURA
2018,SUWAŁKI,. Szkoła cukrzycy ,SPOŁECZEŃSTWO
2018,SUWAŁKI,. Suwalski Fan Club Bluesa  ,NATURA
2018,SUWAŁKI,. Piknik olimpijski ,SPOŁECZEŃSTWO
2018,SUWAŁKI,. SPORT TO ZDROWIE Piknik sportowy z PWSZ w Suwałkach ,SPOŁECZEŃSTWO
2018,SUWAŁKI,. PRZESTRZEŃ LA RODZINY ,SPOŁECZEŃSTWO
2019,SUWAŁKI, Radosna Szkoła SP nr  ul,SPOŁECZEŃSTWO
2019,SUWAŁKI,      SERCE NA API SzWAK defibrylatory ,INFRASTRUKTURA
2019,SUWAŁKI,      Słoneczne Parkingi Sportowa ul,SPOŁECZEŃSTWO
2019,SUWAŁKI,      Remont schodów przy ulicy Polnej  bulwary nad Czarną Tańczą ,INFRASTRUKTURA
2019,SUWAŁKI,      Sportowo nad Zalewem Arkadia  Siłownia dla dzieci ,SPOŁECZEŃSTWO
2019,SUWAŁKI,      Utwardzenie nawierzchni żwirowej na ul,INFRASTRUKTURA
2019,SUWAŁKI,      Rozbudowa  Aleja na Osiedla Hańcza  skuteczna walka ze smogiem i budowa terenów rekreacyjnych pas terenu za ul,SPOŁECZEŃSTWO
2019,SUWAŁKI,      Kącik urwisów małych i dużych ul,NATURA
2019,SUWAŁKI,      Pierwszorzędny dojazd do siedemnastka ul,INFRASTRUKTURA
2019,SUWAŁKI,  Miejskie ławki solarne ,NATURA
2019,SUWAŁKI,  Boisko wielofunkcyjne i poprawa estetyki osiedla Witosa w Suwałkach  ul,EDUKACJA
2019,SUWAŁKI,      Zakup i montaż hali pneumatycznej na boisku przy Szkole Podstawowej nr  w Suwałkach ,NATURA
2019,SUWAŁKI,      Uporządkowanie terenu oraz budowa parkingów i zatoki autobusowej PK w centrum ogródków działkowych na Osiedlu Północ w Suwałkach ulica Wyszyńskiego,INFRASTRUKTURA
2019,SUWAŁKI,      Modernizacja szatni i łazienek przy basenie w Szkole Podstawowej nr  w Suwałkach ,INFRASTRUKTURA
2019,SUWAŁKI,      Przebudowa ulicy Ludwika Michała Paca w Suwałkach ,INFRASTRUKTURA
2019,SUWAŁKI,      Największa strefa urwisa w Suwałkach przy łaźni na Bulwarach ,NATURA
2019,SUWAŁKI,      Utwardzenie nawierzchni dojazdowej do garaży przy ulicy Armii Krajowej w Suwałkach ,INFRASTRUKTURA
2019,SUWAŁKI,      Pamiętajcie o ogrodach ,NATURA
2019,SUWAŁKI,      Piknik olimpijski,SPOŁECZEŃSTWO
2019,SUWAŁKI,      Tacy sami a ściana między nami  ,INFRASTRUKTURA
2019,SUWAŁKI,      Suwalski Fan Club Bluesa  ,NATURA
2020,SUWAŁKI,Odtworzenie pomnika generała Józefa Dwernickiego na terenie dawnych koszar przy ul. Gen. K. Pułaskiego w Suwałkach,SPOŁECZEŃSTWO
2020,SUWAŁKI,Projekt przewiduje odtworzenie pomnika gen. Józefa Dwernickiego i postawienie na cokole zlokalizowanym za bramą do koszar.,INFRASTRUKTURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Parkingi na sportowej,SPOŁECZEŃSTWO
2020,SUWAŁKI,Projekt zakłada wybudowanie utwardzonego parkingu z  miejscami oraz bezpieczne ciągi piesze.,INFRASTRUKTURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Suwałki  napis świetlny przestrzenny D na suwalskich bulwarach,INFRASTRUKTURA
2020,SUWAŁKI,Projekt zakłada dostawę i montaż dużego napisu SUWAŁKI o wysokości min. m oświetlonego światłem ED oraz ustawienie ławki solarnej.,INFRASTRUKTURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Wymiana ogrodzenia boiska treningowego Stadionu Miejskiego w Suwałkach przy ul. Zarzecze wraz z zakupem kontenera magazynowego do przechowywania sprzętu sportowego,EDUKACJA
2020,SUWAŁKI,Projekt zakłada wymianę ogrodzenia od strony wschodniej boiska bocznego przy ul. Zarzecze  oraz zakup kontenera magazynowego do przechowywania sprzętu.,INFRASTRUKTURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Utwardzenie nawierzchni żwirowej na ul. Dąbrówka w Suwałkach  etap ,INFRASTRUKTURA
2020,SUWAŁKI,Projekt zakłada wykonanie nawierzchni bitumicznej na ulicy Dąbrówka w Suwałkach wraz z wykonaniem wyrównania pobocza żwirowego od skrzyżowania dróg od posesji przy budynku nr B. Istniejąca zniszczona nawierzchnia żwirowa zostanie wymieniona i utwardzona przez co poprawi się komfort życia i bezpieczeństwo mieszkańców.,INFRASTRUKTURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Modernizacja szatni piłkarskich na Stadionie Miejskim oraz zakup sprzętu treningowego dla młodzieży,EDUKACJA
2020,SUWAŁKI,Projekt zakłada modernizację dwóch szatni piłkarskich na Stadionie Miejskim oraz zakup sprzętu sportowego dla młodzieży w celu przeprowadzenia treningu motorycznego ogólnorozwojowe oraz treningu piłkarskiego.,EDUKACJA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Rozbudowa Alei Osiedla Hańcza  zagospodarowanie terenów zielonych pas terenu za ul. Gołdapski Giżycki  Olecki przed ulicami Nowosądecki i Łódzką,NATURA
2020,SUWAŁKI,Projekt zakłada kontynuację budowy Alei na Osiedlu Hańcza. Obejmuje uporządkowanie istniejącego terenu wykonanie utwardzonej alei spacerowej ustawienie ławek i koszy na śmieci zakup i posadzenie drzew.,INFRASTRUKTURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Telebim na hali dużej Suwałki Arena,SPOŁECZEŃSTWO
2020,SUWAŁKI,Projekt zakłada zakup i montaż telebimu w hali dużej Suwałki Arena. Zostałby umieszczony nad trybuną IP.,INFRASTRUKTURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,SUWAŁKI,Kasujemy bezdomność,SPOŁECZEŃSTWO
2020,SUWAŁKI,Projekt zakłada finansowanie zabiegów sterylizacji i kastracji psów i kotów właścicielskich wraz z kampanią informacyjną.,NATURA
2020,SUWAŁKI,Zweryfikowany koszt realizacji projektu    zł.,SPOŁECZEŃSTWO
2020,GDAŃSK,ZIELONA Strzyża,NATURA
2020,GDAŃSK,Ścieżka rowerowa łącząca Borkowo z istniejącym ciągiem pieszo rowerowym  na wale  nad kanałem Raduni,INFRASTRUKTURA
2020,GDAŃSK,Koty  Pomóżmy im godnie żyć.,SPOŁECZEŃSTWO
2020,GDAŃSK,Koty  Pomóżmy im godnie żyć.,SPOŁECZEŃSTWO
2020,GDAŃSK,Koty  Pomóżmy im godnie żyć.,SPOŁECZEŃSTWO
2020,GDAŃSK,Koty  Potrzebują naszej pomocy,EDUKACJA
2020,GDAŃSK,Koty  Potrzebują naszej pomocy,EDUKACJA
2020,GDAŃSK,Notowania,EDUKACJA
2020,GDAŃSK,Notowania,EDUKACJA
2020,GDAŃSK,Notowania,EDUKACJA
2020,GDAŃSK,Notowania,EDUKACJA
2020,GDAŃSK,Notowania,EDUKACJA
2020,GDAŃSK,Notowania,EDUKACJA
2020,GDAŃSK,Opieka nad wolno żyjącymi kotami w dzielnicy Kokoszki,NATURA
2020,GDAŃSK,Opieka nad wolno żyjącymi kotami w dzielnicy Oliwa,NATURA
2020,GDAŃSK,Opieka nad wolno żyjącymi kotami w dzielnicy VII Dwór,NATURA
2020,GDAŃSK,Opieka nad wolno żyjącymi kotami w dzielnicy Matarnia,NATURA
2020,GDAŃSK,Opieka nad wolno żyjącymi kotami w dzielnicy Osowa,NATURA
2020,GDAŃSK,Wilanowska  nasadzenia drzew,NATURA
2020,GDAŃSK,Koty i My.,NATURA
2020,GDAŃSK,Rudniki,NATURA
2020,GDAŃSK,Koty i My.,NATURA
2020,GDAŃSK,Koty i My,NATURA
2020,GDAŃSK,Koty i My.,NATURA
2020,GDAŃSK,Koty i My.,NATURA
2020,GDAŃSK,Koty i My,NATURA
2020,GDAŃSK,Koty Pomóżmy im.,NATURA
2020,GDAŃSK,Koty  Pomóżmy im.,NATURA
2020,GDAŃSK,Koty  Pomóżmy im.,NATURA
2020,GDAŃSK,Koty  Pomóżmy im,NATURA
2020,GDAŃSK,Koty z Dzielnicy,NATURA
2020,GDAŃSK,Koty z Dzielnicy,NATURA
2020,GDAŃSK,Koty z Dzielnicy,NATURA
2020,GDAŃSK,Koty z Dzielnicy,NATURA
2020,GDAŃSK,Koty z Dzielnicy,NATURA
2020,GDAŃSK,Koty z Dzielnicy,NATURA
2020,GDAŃSK,RADAROWY WYŚWIETLACZ PRĘDKOŚCI  MINIMUM  SZTUKI,INFRASTRUKTURA
2020,GDAŃSK,Oświetlenie ulicy Konnej,INFRASTRUKTURA
2020,GDAŃSK,Wykonanie oświetlenia ulicy Zielony Trójkąt na odcinku od zakrętu do kościoła  latarnie,INFRASTRUKTURA
2020,GDAŃSK,Rodzinna Gra Terenowa Wyspa Sobieszewska  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Rewitalizacja placu na Gdańskiego Kolejarza  etap I,INFRASTRUKTURA
2020,GDAŃSK,Bezpieczna ulica  bezpieczna dzielnica. Oświetlenie ED przejść dla pieszych bez sygnalizacji świetlnej na Przymorzu Wielkim.,INFRASTRUKTURA
2020,GDAŃSK,Suchą stopą do domu,NATURA
2020,GDAŃSK,Zielono mi,NATURA
2020,GDAŃSK,TAJEMNICZY LABIRYNT,NATURA
2020,GDAŃSK,Remont chodnika wzdłuż ulicy Złota Karczma,INFRASTRUKTURA
2020,GDAŃSK,Sad owocowy przy Polankach,NATURA
2020,GDAŃSK,Wolny Wybieg dla psów Niedzwiedzia,NATURA
2020,GDAŃSK,Powstanie chodnika prowadzącego z ulicy Złoczowskiego do Zbiornika retencji Świętokrzyska I.,INFRASTRUKTURA
2020,GDAŃSK,Zieleń i aktywność  zagospodarowanie skweru przy Telomery TAP I,NATURA
2020,GDAŃSK,Pierwszy plac zabaw przy blokach na Osiedlu Tysiąclecia,SPOŁECZEŃSTWO
2020,GDAŃSK,Place zabaw na zaniedbanych osiedlach,NATURA
2020,GDAŃSK,Parking dla mieszkańców ul.Mazurskiej i ul.Poludniowej.,NATURA
2020,GDAŃSK,Aktywna i OKAZała Strzyża  w projekcie wspólnym MINI SKATEPARK Strzyża BIEG dla SW oraz teren rekreacyjny na OKAZie szczegóły w opisie.,SPOŁECZEŃSTWO
2020,GDAŃSK,Dojście do KM Kiełpinek,INFRASTRUKTURA
2020,GDAŃSK,Więcej zieleni wokół Zielonego Stawu,NATURA
2020,GDAŃSK,BeniowskiegoKomorowskiegoMściwoja II  teren rekreacji dla dzieci i psów,SPOŁECZEŃSTWO
2020,GDAŃSK,Siłownia zewnętrzna ul. Paganiniego  uzupełnienie istniejącej siłowni o dodatkowe urządzenia.,SPOŁECZEŃSTWO
2020,GDAŃSK,Oświetlenie ul. prof. S. Hausbrandta  odcinek od ul. Myśliwskiej,NATURA
2020,GDAŃSK,Super ławka  przystanek autobusowy Gdańsk Hucisko Skwer Cz. Niemena,INFRASTRUKTURA
2020,GDAŃSK,BIEG LA SW  GDAŃSK MEISSNERA  ANA AWA,INFRASTRUKTURA
2020,GDAŃSK,osłona przeciwhałasowa,NATURA
2020,GDAŃSK,Renowacja terenu zielonego przy ul.Współczesnej POLANY RZ WEJŚCIU DO ASU,INFRASTRUKTURA
2020,GDAŃSK,Ścieżka zdrowia czyli dbaj o siebie w Dolnym Wrzeszczu,SPOŁECZEŃSTWO
2020,GDAŃSK,Uspokojenie ruchu na ul Żuławskiej,INFRASTRUKTURA
2020,GDAŃSK,Bezpieczny przejazd na Oruni,INFRASTRUKTURA
2020,GDAŃSK,Wykonanie II etapu kontynuacja ścieżki pieszorowerowej wzdłuż Potoku Toruńskiego od str. pętli tramwajowej Łostowice Świętokrzyska zbiornika retencyjnego Augustowska do Parku Toruńskiego.,INFRASTRUKTURA
2020,GDAŃSK,boisko do gry w petanque,NATURA
2020,GDAŃSK,Koty  Potrzebują naszej pomocy,EDUKACJA
2020,GDAŃSK,Droga rowerowa,INFRASTRUKTURA
2020,GDAŃSK,Oświetlenie przy ulicy Skrajnej,INFRASTRUKTURA
2020,GDAŃSK,Zielona Olszynka,NATURA
2020,GDAŃSK,Rewitalizacja terenów zielonych między blokami przy ulicy Mikołaja Reja od  szafa do ,EDUKACJA
2020,GDAŃSK,Nasze marzenie  plac zabaw i sąsiedzkich spotkań TAP II,SPOŁECZEŃSTWO
2020,GDAŃSK,Sportowo w zielonej dzielnicy Gdańska ..,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Siedlce  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Nowy Port  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Kokoszki  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Brętowo  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,bezpieczne dojście do domu,INFRASTRUKTURA
2020,GDAŃSK,Modernizacja i doposażenie placów zabaw w urządzenia oraz częściowa wymiana ogrodzenia TAP II,INFRASTRUKTURA
2020,GDAŃSK,ZBIORNIK RETENCYJNY KLUKOWO,NATURA
2020,GDAŃSK,Park kieszonkowy za szkołą,NATURA
2020,GDAŃSK,Przejście dla pieszych na ul. Słowackiego przy ul. Trawki,NATURA
2020,GDAŃSK,Wierzba płacząca.,NATURA
2020,GDAŃSK,Budowa toru kolarskiego wokół zbiornika Świętokrzyska I,INFRASTRUKTURA
2020,GDAŃSK,MONITORING WRZESZCZ ONY,INFRASTRUKTURA
2020,GDAŃSK,Rowerem na plażę czyli spójna sieć rowerowa  połączenie ul.Pomorskiej z trasą nadmorską,INFRASTRUKTURA
2020,GDAŃSK,Bezpieczna STRZYŻA,INFRASTRUKTURA
2020,GDAŃSK,Boisko do koszykówki  remont,EDUKACJA
2020,GDAŃSK,Budowa klipu do wodowania łodzi ratownictwa i rekreacyjnych na przedłużeniu drogi od Straży Pożarnej ul.Turystyczna  w kierunku Wisły,INFRASTRUKTURA
2020,GDAŃSK,OGRODY DESZCZOWE,NATURA
2020,GDAŃSK,Zagospodarowanie terenu w okolicy Szkoły podstawowej nr  przy ul. Lawendowe Wzgórze,NATURA
2020,GDAŃSK,Ogólnodostępny teren rekreacyjny przy Stawie Piekarnicze  etap II,SPOŁECZEŃSTWO
2020,GDAŃSK,Budowa schodów terenowych na skarpie od ul. Dywizji Wołyńskiej do ścieżki pieszej wzdłuż budynku Pruskiego .,INFRASTRUKTURA
2020,GDAŃSK,Drzewa dla walki ze smogiem,NATURA
2020,GDAŃSK,Kosze plażowe  kąpielisko w Brzeźnie jak dawniej,NATURA
2020,GDAŃSK,Żywopłot między Placem Dariusza Kobzdeja a Podalem Staromiejskim,NATURA
2020,GDAŃSK,MONT LIC ROLA DICKENSA,SPOŁECZEŃSTWO
2020,GDAŃSK,Przebudowa bocznego wejścia do Parku Oliwskiego od strony pętli tramwajowej umożliwiająca wjazd osobom niepełnosprawnym oraz mieszkańcom z wózkami dziecięcymi.,INFRASTRUKTURA
2020,GDAŃSK,Modernizacja placu zabaw w Parku Zielonym  bezpieczne i ciekawe miejsce zabaw dla wszystkich dzieci,SPOŁECZEŃSTWO
2020,GDAŃSK,Rewitalizacja Wybiegu dla psów,EDUKACJA
2020,GDAŃSK,Osowski Deptak na zielono,NATURA
2020,GDAŃSK,ZAGOSPODAROWANIE PRZESTRZENI PUBLICZNEJ RED OEM KULTURY SPA SKARB I BIBLIOTEK RZ UL. TURYSTYCZNE ,EDUKACJA
2020,GDAŃSK,Drzewo  dąb pamieć wraz z okolicznościowym głazem i tablicą,NATURA
2020,GDAŃSK,Park rekreacyjny,SPOŁECZEŃSTWO
2020,GDAŃSK,Wypoczynek w cieniu historycznych głogów na Upływie Motywy,SPOŁECZEŃSTWO
2020,GDAŃSK,Oświetlenie ul. Greckiej.,SPOŁECZEŃSTWO
2020,GDAŃSK,Kwitnący Nowy Port,NATURA
2020,GDAŃSK,Wykonanie pasów rowerowych na ul. Polanki,INFRASTRUKTURA
2020,GDAŃSK,Remont schodów na ulicy Ciasnej,INFRASTRUKTURA
2020,GDAŃSK,Chodnik ze schodami łączący ul. Czerwcowy i Lipcowy z ul. Otomański.,INFRASTRUKTURA
2020,GDAŃSK,Wymiana nawierzchni na ulicy Wydmy od Bunkra przez okolice głównego wejścia na plażę nr  aż do Szlaku fortyfikacji nadmorskich,INFRASTRUKTURA
2020,GDAŃSK,Wykonanie ścieżki spacerowej i rowerowej wzdłuż kolejki KM  Niedzwiedzia  ogródki działowe Strzyża ,INFRASTRUKTURA
2020,GDAŃSK,Rodzinna Gra Terenowa Wrzeszcz Górny  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Suchanino  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Przeróbka  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Ogrody kwiatowe i warzywne w dzielnicy.,NATURA
2020,GDAŃSK,Remont chodnika ul.Orzeszków.,INFRASTRUKTURA
2020,GDAŃSK,Chodnik do Szkoły w Klukowie,INFRASTRUKTURA
2020,GDAŃSK,ZIELONY PARK os. Pięć Wzgórza. Miłe PorębskiegoJaworzniaków,NATURA
2020,GDAŃSK,Remont ulicy CK oraz ulicy Hallera przed skrętem w ulicę Dworską trasa autobusu ,INFRASTRUKTURA
2020,GDAŃSK,Renowacja chodnika przy ul. Czarny Dwór,INFRASTRUKTURA
2020,GDAŃSK,PUMPTRACK OR JAZDY LA KAŻDEGO NA ŚWIEŻYM POWIETRZU W KAŻDYM PRZEDZIALE WIEKOWYM LA ROWERZYSTÓW ROLKARZY DESKOROLKARZY JEŻDŻĄCYCH NA MACH HULAJNOGACH ORAZ DO NAUKI TRIKÓW,SPOŁECZEŃSTWO
2020,GDAŃSK,Metalowe serce na plastikowe nakrętki,SPOŁECZEŃSTWO
2020,GDAŃSK,Barwny Gdańsk  konkurs na elewację.,SPOŁECZEŃSTWO
2020,GDAŃSK,Przebudowa skrzyżowania ul. Podmiejskiej z u. Zamiejska,INFRASTRUKTURA
2020,GDAŃSK,MONITORING RZ ZBIORNIKU GUSTOWSKA,NATURA
2020,GDAŃSK,Ratowanie historycznych alej na Przymorzu Małym,EDUKACJA
2020,GDAŃSK,DZIELNICE OGRODY DESZCZOWE,NATURA
2020,GDAŃSK,BUDOWA OWE FONTANNY POSADZKOWEJ PU RY LZA DYSZOWEJ PODŚWIETLANEJ O WYMIARACH  m ² na  m ² ROZEBRANIE STARE NIEDZIAŁAJĄCEJ FONTANNY I W EJ MIEJSCE WYBUDOWANIE OWE FONTANNY,INFRASTRUKTURA
2020,GDAŃSK,Nowy chodnik na ul. Hołdu Pruskiego,INFRASTRUKTURA
2020,GDAŃSK,Brakujący chodnik przy ul. Piekarniczej,INFRASTRUKTURA
2020,GDAŃSK,PIĘKNY I POŻYTECZNY ogród deszczowy w Parku Steffensów  niecka wschodnia I,NATURA
2020,GDAŃSK,Zieleń w Parku DianyHeleny,NATURA
2020,GDAŃSK,Remont nawierzchni drogi pomiędzy budynkami Reja  a Marynarki Polskiej .,INFRASTRUKTURA
2020,GDAŃSK,Naprawa ulicy Łęczyckiej,INFRASTRUKTURA
2020,GDAŃSK,Wrota Olszynki  bezpieczne i atrakcyjne alejki piesze przy Upływie Motywy,INFRASTRUKTURA
2020,GDAŃSK,Skwer Bajki kontynuacja projektu,NATURA
2020,GDAŃSK,Stadionowa strefa relaksu siłownia pod chmurką urządzenia do gier typu szachy pingpong,SPOŁECZEŃSTWO
2020,GDAŃSK,Remont nawierzchni ulicy Rodakowskiego,INFRASTRUKTURA
2020,GDAŃSK,Pomost dla mieszkańców Siedlec  ścieżka piesza na przedłużeniu ulicy Narewskiej,INFRASTRUKTURA
2020,GDAŃSK,Miejsce spotkań przy ul. Goślińskiej  amfiteatralne schody terenowe.,INFRASTRUKTURA
2020,GDAŃSK,Park kieszonkowy INA,NATURA
2020,GDAŃSK,Plac zabaw przy ulicy Niemieckiej,SPOŁECZEŃSTWO
2020,GDAŃSK,Ścieżka Zdrowia czyli AKTYWNY Górny Wrzeszcz,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Przymorze Wielkie  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Rodzinna Gra Terenowa Matarnia  zabawa z mapą.,SPOŁECZEŃSTWO
2020,GDAŃSK,Bezpieczeństwo pieszych i kierowców  wymiana nawierzchni ul. Wojskiego na Wzgórzu Mickiewicza  Etap II.,INFRASTRUKTURA
2020,GDAŃSK,Kontynuacja pasów rowerowych wzdłuż ul. Chrzanowskiego etap ,INFRASTRUKTURA
2020,GDAŃSK,Mini park przy ulicy Sybiraków w Brzeźnie,NATURA
2020,GDAŃSK,MIĘDZYPOKOLENIOWE AKTYWNE CZYNNE I BENE WYPOCZYWANIE NA TĘTNIĄCEJ KWIATAMI POLANIE,SPOŁECZEŃSTWO
2020,GDAŃSK,Miejsca postojowe ul. Przemyska cz. II,INFRASTRUKTURA
2020,GDAŃSK,wybieg dla psów z torem przeszkód agility,INFRASTRUKTURA
2020,GDAŃSK,Montaż kamer monitoringu w Paku Kuźniczki i nie tylko,INFRASTRUKTURA
2020,GDAŃSK,KA KWIETNA W GAU JCW ORAZ KWIETNIKI Z ROŚLINAMI OZDOBNYMI W WCH LOKALIZACJACH AD ZBIORNIKIEM GUSTOWSKA,NATURA
2020,GDAŃSK,Siłownia plenerowa i strefa relaksu,SPOŁECZEŃSTWO
2020,GDAŃSK,Zdrój wodny w Parku Świętej Barbary,NATURA
2020,GDAŃSK,Uprzątnięcie terenu zielonego w kwadracie ulic Kochanka Japońskiego Ptasia,INFRASTRUKTURA
2020,GDAŃSK,PIRACKI LAC ABA przy Stawie Młyńskim  ożywiały plażę miejską na Oliwie,NATURA
2020,GDAŃSK,Ogród sensoryczno  deszczowy.,NATURA
2020,GDAŃSK,Pasy rowerowe na BoraKomorowskiego czyli łatwiejszy dojazd do dworca Oliwa PKP,INFRASTRUKTURA
2020,GDAŃSK,GDAŃSZCZANIE SAD DRZEW,NATURA
2020,GDAŃSK,Przejście dla pieszych i chodnik na skrzyżowaniu Myśliwskiej i Piekarniczej,INFRASTRUKTURA
2020,GDAŃSK,MONITOROWANIE KOŚCI POWIETRZA W DZIELNICY SOWA,NATURA
2020,GDAŃSK,Radarowy wyświetlacz prędkości z wysokością mandatu i punktów karnych,INFRASTRUKTURA
2020,GDAŃSK,Świetny napis przy stadionie,SPOŁECZEŃSTWO
2020,GDAŃSK,ZIELONY PRZYSTANEK OLSZYNKA,NATURA
2020,GDAŃSK,Kontynuacja ciągu spaceroworowerowy nad Martwą Wisłą do połączenia z ul. Nadwiślańską,INFRASTRUKTURA
2020,GDAŃSK,Zieleń w Dzielnicy Młyniska w ciągu ulicy Marynarki Polskiej przy Pętli Kliniczna oraz róg ulicy Twardej i Okrąg.,NATURA
2020,GDAŃSK,AKTYWA ZIELONA MATARNIA  Klukowo Matarnia Złota Karczma . Park kieszonkowy Łąka Maternusa MATARNIA  etap . Leśny zakątek za ekranami MUZYCZNE . Ścieżka sensoryczna SP KLUKOWO  etap,NATURA
