bigram,likelihood_ratio
kieszonkowy  zagospodarowanie,53.40725651768868
Drinka  sciezka,53.40011668779862
nad kotami w,53.394864363228194
kieszonkowy W okolicy,53.38171096639553
Wielkopolski i na,53.37881588534692
 Bronimy Murów,53.373477987484925
 Pasaż Braci,53.373477987484925
Centralnej  cześć,53.373477987484925
Dywizjonu  okolice,53.373477987484925
Giżycki  Olecki,53.373477987484925
Gołdapski Giżycki ,53.373477987484925
HENRYKOWSKI  KolejNaZieleń,53.373477987484925
Kontrolny Muchowiec ,53.373477987484925
Muzealna Brus ,53.373477987484925
Naszym Podwórku ,53.373477987484925
OFIAR GRUDNIA ,53.373477987484925
POLANOWICE  POŚWIĘTNE,53.373477987484925
Radosnego Ptaka ,53.373477987484925
TRON KRZEMOWEJ ,53.373477987484925
Wielkie rozpłytowanie ,53.373477987484925
ochotek  wieże,53.373477987484925
siłę wiatru ,53.373477987484925
do dokarmiania ptaków,53.35983441596191
MIESZKAŃCÓW IATA NINA,53.35355482645687
BORKOWSKI OGRODY OSIEDLE,53.353554826456865
IATA NINA PARTY,53.353554826456865
Retkinia Zachód Smusko.,53.353554826456865
rekreacyjna z budową,53.346283977651524
Cassino poprzez budowę,53.321305204581684
OchlaSzczęśliwa poprzez budowę,53.321305204581684
Skwerze prof. Wilibalda,53.321305204581684
ul.Bożka Woda zawsze,53.321305204581684
Kutry i Andersa,53.31802238213528
Nowosądecki i Łódzką,53.31802238213528
najmłodszych i trochę,53.31802238213528
orientacji sportowej i,53.31802238213528
sportowe i rehabilitacyjne.,53.31802238213528
środowisko zdrowe i,53.31802238213528
oraz budowa parkingów,53.310804405161065
Edwarda Szymańskiego Ustawienie,53.29603364864015
SzWAK defibrylatory Boisko,53.29603364864015
mam karmiących ekologiczna,53.29603364864015
LOKIETKA Park Rzeczny,53.27991337730301
Właściciela Park Rzeczny,53.27991337730301
lotniska Park rzeczny,53.27991337730301
wieku. Park Julianowski,53.27991337730301
Wolności im. Władysława,53.278884517843714
domki dla zapylaczy,53.26636267171978
trosce o środowisko,53.26035726545973
miejskiej tężni solankowej.,53.25485967256381
kwietna na Bemowie,53.2520683061579
wiedzieć o smogu,53.24824369945014
  wymiana,53.23882668118917
park W Polsce,53.22922282621296
kieszonkowy przy pętli,53.22892308116356
MINI PARK przy,53.22491356232316
mniej betonu na,53.2218090203675
przy skrzyżowaniu Pustoła,53.220245498332844
do stacji metra,53.217530227630846
motyli. Zielony skwerek,53.21203263840419
zagajnik Zielony skwerek,53.21203263840419
Starym Mokotowie Zielony,53.1935577222565
Parkiety w centrum,53.16962287603802
zaroślach w centrum,53.16962287603802
edukacyjnoruchowych na dziedzińcu,53.1322273081845
na Dobrego Pasterza,53.1322273081845
na Plantach Mistrzejowicach,53.1322273081845
skażenia gleby na,53.1322273081845
sztuk krzewów gatunków,53.12774555147003
rzeki Białej w,53.09274440240304
LAU ABA NA,53.084800959410195
drzew wzdłuż Alei,53.059244571254865
wolno żyjącym w,53.05708211773985
Dąbrowa  zielone,53.044964658175985
bezpieczeństwa na obszarach,53.03986977416433
edukacyjna Tężnie solankowe,53.00946125867279
przedszkolnego urządzeniami zabawowym,53.00946125867279
i kwiaty Park,53.005485457774554
mniej betonu dla,53.001389504218366
Tarnogaj Zielona Ściana,52.99652040301249
w centrum osiedla,52.99432722824316
Ekowyspa na rzece,52.968386730871956
Podstawowych na Targówku,52.968386730871956
miałoby polega na,52.968386730871956
na Ursynowie Automatyczny,52.968386730871956
na Ursynowie Bródno,52.968386730871956
na rzece Olechów,52.968386730871956
na rzece Łódce,52.968386730871956
na rzece Łódce.,52.968386730871956
pieszej na rzece,52.968386730871956
polega na ogrodzeniu,52.968386730871956
polega na uzupelnieniu,52.968386730871956
polega na wydzieleniu,52.968386730871956
polega na wykonaniu,52.968386730871956
przestrzeniach na Ursynowie,52.968386730871956
żaglówek na rzece,52.968386730871956
parku na Placu,52.959242403070036
W KONIN Z,52.956274503175464
OD GRANITOWEJ W,52.95340600186622
i plac zabaw.,52.932101646354845
ciągu pieszorowerowego pomiędzy,52.93150377487202
siq W dalszej,52.916562874897465
na Woli Oświetlenie,52.90822763153618
Zdrowiu. MINI PARK,52.85984856624372
parku pomiędzy Estakadą,52.84954614874781
Las krakowian LES,52.84796831685582
Słonimskiego Maski antysmogowej,52.84796831685582
Wspólnie zasady Las,52.84796831685582
Wspólnie zasadźcy Las,52.84796831685582
zasady Las krakowian,52.84796831685582
zasadźcy Las krakowian,52.84796831685582
BałutyDoły.  Ograniczenie,52.841445504345415
BałutyZachodnie.  Ograniczenie,52.841445504345415
zł  OBO,52.841445504345415
i Parkiem Podolskim,52.84081260005106
Stare Miasto Zagospodarowanie,52.82772243614587
 dla zdrowia,52.82657407902066
Ks. Turka Przystań,52.81270591464103
drogowego  zielone,52.79675300989028
Magiczny Park Końcówek,52.79154810610934
szpitalny Magiczny Park,52.79154810610934
Filmów Europejskich im.,52.79097235232446
im. Jakuba Wagi,52.79097235232446
II Sobieskiego I,52.78979920688831
Zielona przystań w,52.780620751203294
 Nasze bezpieczeństwo,52.77713380225263
Parku nad Kanałem,52.77617919675856
Ignacego Daszyńskiego Józefa,52.758927851416196
Targówek Mieszkaniowy Woda,52.758927851416196
urządzeniami zabawowym Wodny,52.758927851416196
terenie miasta Sieć,52.742385778999854
na Placu Hallera.,52.74084081663376
Nowosolnej  budowa,52.73297979695694
montessoriański  budowa,52.73297979695694
możliwości  budowa,52.73297979695694
retencyjnych w Gdańsku,52.7265305658471
w Rudzie Śląskiej,52.7265305658471
w najbardziej zaśnieżonych,52.7265305658471
w nowej odsłonie,52.7265305658471
w zrewitalizowanej hydroforni,52.7265305658471
Starym Mokotowie Zielona,52.7193995504761
Remont alejek w,52.70690587810182
psów SIA Dolina,52.70532839753803
Łączymy parki Park,52.65383501860859
OGRÓD SENSORYCZNY ,52.64319566665197
terenach zielonych dzielnicy,52.63616485518685
Bielan  nowe,52.624773539369095
Raduni  nowe,52.624773539369095
ptaków w dzielnicy,52.62375924724061
psów SIA RDOS,52.58307272198687
P Budowa oświetlenia,52.58166834170714
na psie wycieczki,52.581568337868276
i mniej betonu,52.56776132072089
dla małych zwierząt,52.567121610808556
Świętojańskim. Przyjazne miejsce,52.56599719572655
 mniej betonu,52.537965177192056
Parku Powstańców Śląskich,52.510561075400375
pasa startowego Park,52.50142559034694
 Etap .,52.496985318009514
podwórek w obrębie,52.476733624338934
pasie pomiędzy ulicą,52.47670840991889
między Parkami nad,52.473809985155775
miasta Kielce Dron,52.45572050232194
Edukacyjny ogródek warzywny,52.44556233942747
KASTRACJA ZWIERZĄT WŁAŚCICIELSKICH,52.44556233942747
Siłownia plenerowa Skaner,52.445501473313335
dwóch pomieszczen Klubu,52.445501473313335
malarski Dzielnicowy Piknik,52.445501473313335
oliwek Dzielnicowy Piknik,52.445501473313335
pomieszczen Klubu Harcówka,52.445501473313335
Grunwaldzka Strefa Relaksu,52.42495190034725
naszej pomocy Zielona,52.37461982413812
dla jerzyków Posadzenie,52.37169385858995
krzewów w Dzielnicy,52.35215016666973
instalacją zieloną. Skwer,52.34907246364712
ZIELONO MI Parki,52.336154921634034
wniosek PARTY OCHRONY,52.336154921634034
do parku miejskiego,52.32023303028676
powietrza z danymi,52.31800144588864
 remont nawierzchni,52.31574345001874
Rudzie Śląskiej Montaz,52.3075454234706
Bieńczyce BORKOWSKI OGRODY,52.30730197749331
Miasteczko ruchu drogowego,52.30699768392279
miasteczka ruchu drogowego,52.30699768392279
wielu lat próbuje,52.30699768392279
. Zasadzenie ozdobnych,52.30198123372428
fordońskich. Wymiana ławek,52.28919060899284
 montaż budek,52.288833810674745
Park Wenecja. Montaż,52.27217428774447
Park Helenów Siłownia,52.251450650228904
i Rekreacji ŚródmieściePlac,52.24388128923119
jesienią i zimą,52.24388128923119
MIEJSCA POSTOJOWE I,52.23894183116471
Miłe PorębskiegoJaworzniaków I,52.23894183116471
ptaków Las Borkowski,52.2360134651829
postojowe przy skrzyżowaniu,52.20614206014663
zielonego w obrębie,52.2051786389258
Starym Kanałem Nasadzenia,52.201536821505584
powierzchni ok. ,52.193051573660256
odcinku ul.Ruczaj do,52.18767392008007
wzdluz ul. Morskiej,52.18696571599995
 zielone tereny,52.15955763556349
ul. Drewnowską. Budowa,52.14096242335315
Pradze Południe Ochrona,52.139078501785335
nad Sokołów latarnie,52.13841528279476
ustawienie dawek nasadzenia,52.138076520737236
jest to najbardziej,52.123477716117584
Karpniki dla PTAK,52.11920678450402
siarczkowych dla potrzeb,52.11920678450402
Czopka Zielone Założeń,52.108494887375485
Zielone Expo. Pnącza,52.108494887375485
Zielone Pluta Krowodrzy,52.108494887375485
 miasta Kielce,52.10829726782569
skwer Zielona ulica,52.10113643474477
wzdluz ulicy Testowej,52.07322957375591
 Stawy w,52.058400422622285
integracyjne warsztaty ekologicznokreatywne,52.04254777482845
ludowo Patroni naszych,52.04254777482845
Miejskiego w Ostrołęcki,52.00811561046328
Dedala  i,52.00554524562196
zlokalizowanego pomiedzy szkołami,51.987468865776655
psów Psia Łączka,51.97941178856353
 konserwacja i,51.97153112267108
nasadzenia zieleni Psi,51.965489631017974
na Stawach Jana,51.962541462805305
nowe krzewy i,51.92116943434877
aby Białołęka była,51.90501774528257
szkoły Kierunek darmowy,51.90501774528257
Skwer na ul.,51.89283086327856
Kocham Pracę Rewitalizacja,51.87297330081008
psów Zielone ekrany,51.869344520093634
ulic Bitwy pod,51.8574943954963
coś dla małych,51.845313693438136
antysmogowej dla Rudy.,51.84531369343813
antysmogowej dla Strazy,51.84531369343813
drona antysmogowej dla,51.84531369343813
maski antysmogowej dla,51.84531369343813
krzewów ze szczególnym,51.842496757059095
bezpieczeństwo przez cały,51.83925458176495
A Kocie oczka,51.83359238597834
labirynt przy ZIE,51.831653350451305
plac zabaw. ,51.807626967532016
ogrody sąsiedzkie Zielona,51.80431716554789
Magnolie W Bieńczycach,51.79085623471349
skwer na Zabłociu,51.77143055874511
zieleni wraz Z,51.76655797732936
Ursus Cykl warsztatów,51.76590533352714
moli Cykl warsztatów,51.76590533352714
Drinka  ścieżka,51.760444378880216
Ochrona ptaków w,51.7588466303795
kwietnika na Placu,51.75526702205864
na Wzgórzu Wolności,51.75410601923541
Zielony labirynt przy,51.752017227251095
na ul. Mickiewicza,51.746444989608975
Budowa podświetlone tężni,51.73604296107275
część II Ścieżka,51.73165444698188
Zagospodarowanie obszaru zielonego,51.72322992370765
Jasieniem i Parkiem,51.71347705985625
zieleni wysokiej w,51.70610715885445
i roślin ozdobnych,51.700630347186795
ARU JULIANOWSKIM. UZUPEŁNIENIE,51.69361821742382
ZABYTKOWY ARU JULIANOWSKIM.,51.69361821742382
Zabornia pomiedzy osiedlem,51.69361821742382
zieleni przy Dworcu,51.675219549787585
oraz chroniące przed,51.67500554076323
  projekt,51.64532449779932
odchody zwierzęce Estetyzacja,51.627949276289016
Skarbców  budowa,51.613479674081034
 spacery przyrodnicze,51.60704126983167
nowej odsłonie Ratujemy,51.57030639400319
Z prawdziwego zdarzenia,51.563989135691585
przy skrzyżowaniu Maratońskiej,51.558939755987666
metrze  Ekomiasto,51.54373332758614
OZ Szczecin bez,51.52901356995431
Prawobrzeżu Szczecin bez,51.52901356995431
Szczecin bez plastiku,51.52901356995431
Wigury Budowa kanalizacji,51.527283464500954
wzdłuż Alei Polski,51.51372324342933
poidełko w centrum,51.4951075117816
Rzeczny Wilga na,51.46643194537232
gier edukacyjnoruchowych na,51.46643194537232
na pl. Wilsona,51.46643194537232
Wrocławia  nowe,51.43921755404605
raz czwarty Ekologiczne,51.432465026212306
między ul. Kaczmarka,51.4100532837939
między ul. Królewską,51.4100532837939
między ul. Wileńskiego,51.4100532837939
Bydgoskim Środki ochrony,51.39937035474379
Wygodzie Przeganiany smog,51.39937035474379
Orłowo Wielki Kack,51.39918776193438
Pomocy Społecznej Włókniarz,51.39918776193438
 Park na,51.394694737612674
MITY. Urządzenie parku,51.38389817676196
Schodowe Urządzenie parku,51.38389817676196
Wieniawskiego. Urządzenie parku,51.38389817676196
osiedli. Urządzenie parku,51.38389817676196
Piekne miejsca Dwunastki,51.372759875544446
Worcella ZIELONE PUA,51.372759875544446
pomóżmy im ,51.338208273861405
 Rewitalizacja podwórka,51.335475246489196
odpływów wody deszczowej,51.324815712999275
Lindleya Rewitalizacja skweru,51.321901553731216
Rewitalizacja skweru Ludwika,51.321901553731216
Wojszyce. Rewitalizacja skweru,51.321901553731216
zabaw przy al.,51.316936656924106
ulica  zielone,51.313626083436084
 zielone centrum,51.310976310102376
 dla skrzydlatych,51.298378062804346
 dla zwiększenia,51.298378062804346
Mieszkanie  dla,51.298378062804346
spokoju  dla,51.298378062804346
SERCE Podgórza Przyjazny,51.28379487386811
starych punktów kontrolnych,51.28379487386811
powietrze  urządzenie,51.2626617207406
 Ratujmy praskie,51.25541645927032
nad Jasieniem ,51.25406738933472
prąd dla szkoły,51.24893793415849
koszy na smieci,51.24021553460903
część II Więcej,51.22356769657703
zwierząt Zielona ulica,51.218626846416825
tereny zielone Astronomiczna,51.18776762716119
 tworzymy najdłuższy,51.15771566591728
nowych drzew wykonanie,51.154728663128225
Ojca Pio Zielony,51.151968556778286
Szarych Szeregów. Zielony,51.151968556778286
XIX w. Zielony,51.151968556778286
SENSORYCZNY LA SENIORÓW,51.149764409821444
nasadzenia zieleni Wybieg,51.11304292820556
oraz wyprzedaż garażowa,51.10599571901664
winnej latorośli oraz,51.10599571901664
zaplecza socjalnego oraz,51.10599571901664
lat Park Julianowski,51.10258019922492
skwer w Centrum,51.09767583403529
Grabińskim Lesie. Zielone,51.09090515749465
Gen. B. NieczujaOstrowskiego,51.08649177546131
ptaka. Magiczny Dywan,51.08649177546131
podlewania zieleni miejskiej,51.07739878146291
ławek parkowych. Żyjemy,51.075782770793374
z przyrodą Zdrowy,51.075651194657034
sprawa  wymiana,51.051739767619026
Maja  wiatrak,51.03549666110182
PARK os. Pięć,51.018871746754485
Ładniejsza zieleń wzdłuż,51.01699044290668
Zasadzenie  sztuk,51.00904068684726
Parku Jakuba Wagi,51.002696025243075
Winiar Remont ogródka,50.995264080967964
na obszarach wodnych,50.993722521394446
os. A Nasadzenia,50.917201497456524
Dzielnicy I Stare,50.87877717799801
dla czworonogów W,50.87812275489458
sąsiedzki na rogu,50.86822394756045
kwiatowe w Alejach,50.85123475848914
Rewitalizacja boiska sportowego,50.831960277453874
Porazińskiej Zielona Grójecka,50.80161210401138
Szybie Zielona Puławska,50.80161210401138
człowieka. Zielona klasa,50.80161210401138
elekcji Zielona Grójecka,50.80161210401138
remontu Zielona Puławska,50.80161210401138
Kwitnący Nowy Port,50.799371627414004
Sposób montazu budek,50.799371627414004
ulicach Nowych Włoch,50.799371627414004
wytchnienia Kwietna łąka,50.799371627414004
dla wszystkich w,50.79302593472881
Zbiorniki na deszczówkę,50.786563628949885
wyzej zgodnie Z,50.77893639033583
Południe Ochrona drzew,50.7759412401271
 W okolicy,50.774680645390305
Targówek Mieszkaniowy Chronimy,50.72588216447727
i przedszkolach. Chylonia,50.7256156525223
Rewitalizacja skweru pomiędzy,50.72375641424885
z oświetleniem i,50.72280367730643
każdego Przeganiany smog,50.72007851966957
Wielki Kack Ogrodzony,50.719774196450224
Stara Orunia Ratowanie,50.71953075787061
pod nowe nasadzenia,50.70786041576381
pas terenu za,50.707397111436535
Źródliska. Naturalny plac,50.70579559393133
Nasadzenia krzewów ozdobnych,50.69890408282602
Osiedla Hańcza ,50.69552143736357
smogiem. Radzimy ,50.69448311791413
na Placu Rybaków,50.692178429453215
poidełko na Placu,50.69217842945321
mostku na rzece,50.687190000069876
Ogrodzie Botanicznym Kwietne,50.661887864484264
na Targówku ,50.661532205169806
H. Sienkiewicza Kontrapas,50.66146184050368
Miejski punkt zbiórki,50.66146184050368
OW PARKI CHODNIK,50.66146184050368
OW PARKI SPORTOWY,50.66146184050368
Pozaszkolnej. OW PARKI,50.66146184050368
plener malarski Zielona,50.66020378065736
szary beton. Zielona,50.66020378065736
zieleni mniej hałasu.,50.65807082373094
miejsca postojowe. ,50.64701078229023
BDI LA PTAK,50.642107534484325
z budową ul.,50.64206107008498
zieleni wysokiej i,50.613872486068765
Mireckiego do ul.,50.602416232303426
do ul. Grabowo,50.602416232303426
ul. Mireckiego do,50.602416232303426
Dziecka nr .,50.59094113599636
społeczności Bałuty Doły.,50.58586552947171
społeczności Bałuty Zachodnie.,50.58586552947171
krakowski Zwierzyniec. MOK,50.58108783091037
warsztatach mieszkancy dowiedza,50.58108783091037
warsztatach mieszkancy zdobyła,50.58108783091037
kwitnących przez cały,50.56965894172764
 i realizacja,50.56229330820014
Park na Górce,50.560551742120936
Al. Pokoju Idziemy,50.549203374292055
Kajaki Woda zawsze,50.549203374292055
Wzorach Ogródek Pani,50.549203374292055
"nr 
przy ul.",50.54705330863631
dokarmiania ptaków przy,50.54358261552228
mieszanki roslin takowych,50.540857845014756
wieloletnich roslin takowych,50.540857845014756
Targówek nowe nasadzenia,50.52444477167399
BP i Przychodni,50.52194577411912
chodniki i DDR,50.52194577411912
oddzielające chodniki i,50.52194577411912
Zielony skwerek Św.,50.51600665960007
przygotowanie terenu .,50.50653783175103
RZ STRAŻY POŻARNEJ,50.4859267037901
 kwitnąca wiosenna,50.478058661867465
kwietna z budową,50.47077218526411
i Saskiej Kępie,50.47026360918867
między ul. Reja,50.4633073168642
 urządzenie wybiegu,50.413129755469384
Zadaszenie nad boiskiem,50.41220113619471
bulwar nad Łacinką,50.41220113619471
pneumatycznej nad boiskiem,50.41220113619471
wiśniowy bulwar nad,50.41220113619471
Tężnia solna nad,50.397777353778565
na Saskiej Kępie,50.39574958799279
etap I Płanina,50.37325488377685
na odchody zwierzęce,50.34179165441948
niskiej na historycznym,50.34179165441948
drzewach W okolicy,50.341637156235066
Ogródek Jordanowski dla,50.32766341463977
Stop smog w,50.327628203839666
plenerowe przy skwerze,50.32513127218629
Oświetlały zielony spacerownik,50.298061337270916
Urządzały zielony spacerownik,50.298061337270916
zakątek na Gocławiu,50.297591633285215
krzewów na Odmianach,50.2954948218856
projektu W Budzecie,50.29500827892585
Kontrapas na ul.,50.290292610781115
TOROWISKO na ul.,50.290292610781115
bieżni na ul.,50.290292610781115
